Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
6.902200319605016e-16,0.054700809901540644,1.78523747312749e-13,8.248240775313832e-21,1.2948000163478937e-12,3.8344030549984805e-106,8.943190072233724e-13,0.938,2.8013548209000525e-59,5.426710370604423e-11,1.8388407132350145e-29,7.154038178365421e-13,7.43847543416793e-12,0.0,0.0,0.03462575305706217,0.009999999972866548,0.04999999999798959,3.90860015202985e-79,1.7077196778976504e-76,0.0019999999923829997,5.228690078138641e-115
8.461306263219905e-16,0.054700809901540644,2.1884964844597294e-13,1.2395410406581922e-20,1.5872761918036932e-12,2.0178052339335637e-105,1.0963867591859428e-12,0.938,7.428470569989627e-59,6.652530162260726e-11,3.355438879521937e-29,8.769488772157583e-13,9.118714256900621e-12,0.0,0.0,0.034625753042427314,0.009999999966737498,0.04999999999753547,1.4882003685905736e-78,5.2620475880680633e-76,0.0019999999906624355,3.027381803795632e-114
1.0020412206834793e-15,0.054700809901540644,2.591755502294277e-13,1.7384298968617885e-20,1.879752300541603e-12,8.275176574338704e-105,1.298474475854992e-12,0.938,1.6831945355520926e-58,7.878351948380634e-11,5.546800340722936e-29,1.038473973945717e-12,1.0798951674259306e-11,0.0,0.0,0.03462575302779245,0.009999999960608448,0.049999999997081344,4.591199799372063e-78,1.3591276573384793e-75,0.001999999988941872,1.3490993966781767e-113
1.1579518150449681e-15,0.054700809901540644,2.99501452663111e-13,2.3214906477618106e-20,2.172228342561642e-12,2.8888229556887246e-104,1.5005821546941976e-12,0.938,3.418318100447935e-58,9.10417572871051e-11,8.541066157696741e-29,1.199979110562684e-12,1.2479187686245191e-11,0.0,0.0,0.03462575301315756,0.009999999954479397,0.04999999999662722,1.2277504860797752e-77,3.114984010211807e-75,0.00199999998722131,5.145656679602584e-113
1.3138624094064569e-15,0.054700809901540644,3.3982735574702054e-13,2.9887232949571114e-20,2.4647043178638247e-12,8.825430858587186e-104,1.702709793239028e-12,0.938,6.385065712624357e-58,1.0330001503003906e-10,1.2462769067133656e-28,1.3614642895311357e-12,1.4159422292859456e-11,0.0,0.0,0.03462575299852265,0.009999999948350347,0.0499999999961731,2.934204912416734e-77,6.515840910502049e-75,0.0019999999855007493,1.7291278128187366e-112
1.4697730037679457e-15,0.054700809901540644,3.8015325948115414e-13,3.740127839997959e-20,2.7571802264481678e-12,2.439216005768952e-103,1.9048573890560597e-12,0.938,1.1162769839637924e-57,1.1555829271017477e-10,1.7434886730750922e-28,1.5229295132844425e-12,1.5839655494103254e-11,0.0,0.0,0.03462575298388773,0.009999999942221297,0.049999999995718976,6.420405541810579e-77,1.2685651190792095e-74,0.0019999999837801907,5.333550520845801e-112
1.6256835981294344e-15,0.054700809901540644,4.2047916386550956e-13,4.575704284416032e-20,3.049656068314689e-12,6.0529160441807e-103,2.1070249396991086e-12,0.938,1.846977368267126e-57,1.2781659032506612e-10,2.3581054094956336e-28,1.6843747842687328e-12,1.7519887289977755e-11,0.0,0.0,0.034625752969252785,0.009999999936092246,0.04999999999526487,1.2990281648341569e-76,2.3180677333298456e-74,0.001999999982059633,1.4609023414137246e-111
1.7815941924909232e-15,0.054700809901540644,4.608050689000845e-13,5.495452629756595e-20,3.3421318434634034e-12,1.3756295477133363e-102,2.3092124426940624e-12,0.938,2.918303019145846e-57,1.4007490787223896e-10,3.102633002353856e-28,1.8458001049580658e-12,1.9200117680484127e-11,0.0,0.0,0.03462575295461782,0.009999999929963196,0.04999999999481075,2.461967383713907e-76,4.010097964380369e-74,0.0019999999803390765,3.6281847278456745e-111
2.0934153812139008e-15,0.054700809901540644,5.414568809198841e-13,7.587465029433312e-20,3.927083193607481e-12,6.045166914452959e-102,2.713647295881947e-12,0.938,6.537504654318839e-57,1.6459160275357152e-10,5.031257223539351e-28,2.168590905309375e-12,2.256057424539722e-11,0.0,0.0,0.03462575292534784,0.009999999917705097,0.04999999999390251,7.664623266573753e-76,1.057570466637157e-73,0.0019999999768979685,1.944999949763767e-110
2.3740544510645808e-15,0.054700809901540644,6.140435139614316e-13,9.758144105921873e-20,4.4535391805624204e-12,1.8767751180062883e-101,3.0777068760223722e-12,0.938,1.2260300535271923e-56,1.866566962904016e-10,7.336563151327086e-28,2.4590344203884334e-12,2.558498034747182e-11,0.0,0.0,0.0346257528990048,0.009999999906672807,0.0499999999930851,1.8505975227173383e-75,2.250317198855878e-73,0.0019999999738009753,6.881881024753446e-110
2.6546935209152608e-15,0.054700809901540644,6.866301491096554e-13,1.2201540165604649e-19,4.979994951351928e-12,5.108872905506535e-101,3.441831063403142e-12,0.938,2.1428399266271e-56,2.0872185436944414e-10,1.0256851734665531e-27,2.7494133348908005e-12,2.8609381896172015e-11,0.0,0.0,0.03462575287266169,0.009999999895640517,0.04999999999226768,4.042045127248647e-75,4.3973973941709914e-73,0.001999999970703987,2.0950229483240217e-109
2.9353325907659408e-15,0.054700809901540644,7.592167863645423e-13,1.4917653217537478e-19,5.5064505059760965e-12,1.255175125134724e-100,3.806019843661187e-12,0.938,3.5404696366316565e-56,2.3078707697633625e-10,1.386478091297571e-27,3.0397276631792283e-12,3.163377889150464e-11,0.0,0.0,0.03462575284631852,0.009999999884608228,0.049999999991450265,8.153825237953256e-75,8.02922798967075e-73,0.001999999967607003,5.663377337547555e-109
3.2159716606166208e-15,0.054700809901540644,8.318034257260789e-13,1.790648327077403e-19,6.032905844435026e-12,2.840153278763156e-100,4.17027320244208e-12,0.938,5.587398814447442e-56,2.5285236409672353e-10,1.8232981166821055e-27,3.329977419607826e-12,3.465817133347654e-11,0.0,0.0,0.0346257528199753,0.009999999873575938,0.04999999999063285,1.5423970325963604e-74,1.3873919568186837e-72,0.001999999964510024,1.3952183268678299e-108
3.777249800317981e-15,0.054700809901540644,9.76976710769049e-13,2.470229441738961e-19,7.085815872857549e-12,1.23014716085385e-99,4.8989735981295065e-12,0.938,1.2490600124167912e-55,2.969831318205411e-10,2.9540924311478626e-27,3.910283274327154e-12,4.070694255736558e-11,0.0,0.0,0.034625752767288666,0.009999999851511359,0.049999999988998026,4.776417547478333e-74,3.646887886882267e-72,0.0019999999583160794,7.23057582836036e-108
4.338527940019341e-15,0.054700809901540644,1.1221500042384612e-12,3.258897367790376e-19,8.138725036620272e-12,4.284245134189101e-99,5.627932135625326e-12,0.938,2.4971762605279225e-55,3.411141574260577e-10,4.476207066438282e-27,4.49033101388633e-12,4.675569556789393e-11,0.0,0.0,0.03462575271460181,0.00999999982944678,0.0499999999873632,1.2609109340017e-73,8.377787710655636e-72,0.001999999952122153,2.898564349746125e-107
4.899806079720701e-15,0.054700809901540644,1.2673233061342098e-12,4.156652112476728e-19,9.191633335723962e-12,1.2716968800817027e-98,6.3571487001167874e-12,0.938,4.587507478305887e-55,3.852454407984611e-10,6.447792946258421e-27,5.0701207530955524e-12,5.280443036511642e-11,0.0,0.0,0.0346257526619147,0.0099999998073822,0.04999999998572838,2.9501382464227456e-73,1.7374488683105441e-71,0.0019999999459282447,9.658814329491221e-107
